PARK,PLOT,SPECIES,Date,Phenophase,Value
SEM,ALONE,COLLIN,6/2/2025,B,10
SEM,ALONE,COLLIN,6/2/2025,FL,4
SEM,ALONE,COLLIN,6/2/2025,FR,
SEM,ALONE,COLLIN,6/2/2025,V,2
SEM,ALONE,COLLIN,6/6/2025,B,8
SEM,ALONE,COLLIN,6/6/2025,FL,9
SEM,ALONE,COLLIN,6/6/2025,FR,3
SEM,ALONE,COLLIN,6/6/2025,V,1
SEM,ALONE,COLLIN,6/9/2025,B,7
SEM,ALONE,COLLIN,6/9/2025,FL,5
SEM,ALONE,COLLIN,6/9/2025,FR,5
SEM,ALONE,COLLIN,6/9/2025,V,2
SEM,ALONE,COLLIN,6/17/2025,B,12
SEM,ALONE,COLLIN,6/17/2025,FL,1
SEM,ALONE,COLLIN,6/17/2025,FR,6
SEM,ALONE,COLLIN,6/17/2025,V,2
SEM,ALONE,COLLIN,6/20/2025,B,
SEM,ALONE,COLLIN,6/20/2025,FL,1
SEM,ALONE,COLLIN,6/20/2025,FR,5
SEM,ALONE,COLLIN,6/20/2025,V,2
SEM,ALONE,COLLIN,6/24/2025,B,
SEM,ALONE,COLLIN,6/24/2025,FL,
SEM,ALONE,COLLIN,6/24/2025,FR,5
SEM,ALONE,COLLIN,6/24/2025,V,2
SEM,ALONE,COLLIN,6/27/2025,B,
SEM,ALONE,COLLIN,6/27/2025,FL,
SEM,ALONE,COLLIN,6/27/2025,FR,5
SEM,ALONE,COLLIN,6/27/2025,V,1
SEM,ALONE,COLLOM,3/25/2025,B,
SEM,ALONE,COLLOM,3/25/2025,FL,
SEM,ALONE,COLLOM,3/25/2025,FR,
SEM,ALONE,COLLOM,3/25/2025,V,15
SEM,ALONE,COLLOM,3/28/2025,B,
SEM,ALONE,COLLOM,3/28/2025,FL,
SEM,ALONE,COLLOM,3/28/2025,FR,
SEM,ALONE,COLLOM,3/28/2025,V,15
SEM,ALONE,COLLOM,4/1/2025,B,
SEM,ALONE,COLLOM,4/1/2025,FL,
SEM,ALONE,COLLOM,4/1/2025,FR,
SEM,ALONE,COLLOM,4/1/2025,V,15
SEM,ALONE,COLLOM,4/4/2025,B,
SEM,ALONE,COLLOM,4/4/2025,FL,
SEM,ALONE,COLLOM,4/4/2025,FR,
SEM,ALONE,COLLOM,4/4/2025,V,15
SEM,ALONE,COLLOM,4/8/2025,B,
SEM,ALONE,COLLOM,4/8/2025,FL,
SEM,ALONE,COLLOM,4/8/2025,FR,
SEM,ALONE,COLLOM,4/8/2025,V,15
SEM,ALONE,COLLOM,4/11/2025,B,
SEM,ALONE,COLLOM,4/11/2025,FL,
SEM,ALONE,COLLOM,4/11/2025,FR,
SEM,ALONE,COLLOM,4/11/2025,V,15
SEM,ALONE,COLLOM,4/15/2025,B,
SEM,ALONE,COLLOM,4/15/2025,FL,
SEM,ALONE,COLLOM,4/15/2025,FR,
SEM,ALONE,COLLOM,4/15/2025,V,15
SEM,ALONE,COLLOM,4/18/2025,B,
SEM,ALONE,COLLOM,4/18/2025,FL,
SEM,ALONE,COLLOM,4/18/2025,FR,
SEM,ALONE,COLLOM,4/18/2025,V,1
SEM,ALONE,COLLOM,4/22/2025,B,
SEM,ALONE,COLLOM,4/22/2025,FL,
SEM,ALONE,COLLOM,4/22/2025,FR,
SEM,ALONE,COLLOM,4/22/2025,V,15
SEM,ALONE,COLLOM,4/25/2025,B,
SEM,ALONE,COLLOM,4/25/2025,FL,
SEM,ALONE,COLLOM,4/25/2025,FR,
SEM,ALONE,COLLOM,4/25/2025,V,15
SEM,ALONE,COLLOM,4/29/2025,B,
SEM,ALONE,COLLOM,4/29/2025,FL,
SEM,ALONE,COLLOM,4/29/2025,FR,
SEM,ALONE,COLLOM,4/29/2025,V,15
SEM,ALONE,COLLOM,5/2/2025,B,
SEM,ALONE,COLLOM,5/2/2025,FL,
SEM,ALONE,COLLOM,5/2/2025,FR,
SEM,ALONE,COLLOM,5/2/2025,V,15
SEM,ALONE,COLLOM,5/6/2025,B,
SEM,ALONE,COLLOM,5/6/2025,FL,
SEM,ALONE,COLLOM,5/6/2025,FR,
SEM,ALONE,COLLOM,5/6/2025,V,15
SEM,ALONE,COLLOM,5/9/2025,B,
SEM,ALONE,COLLOM,5/9/2025,FL,
SEM,ALONE,COLLOM,5/9/2025,FR,
SEM,ALONE,COLLOM,5/9/2025,V,15
SEM,ALONE,COLLOM,5/13/2025,B,
SEM,ALONE,COLLOM,5/13/2025,FL,
SEM,ALONE,COLLOM,5/13/2025,FR,
SEM,ALONE,COLLOM,5/13/2025,V,15
SEM,ALONE,COLLOM,5/16/2025,B,
SEM,ALONE,COLLOM,5/16/2025,FL,
SEM,ALONE,COLLOM,5/16/2025,FR,
SEM,ALONE,COLLOM,5/16/2025,V,15
SEM,ALONE,COLLOM,5/20/2025,B,
SEM,ALONE,COLLOM,5/20/2025,FL,
SEM,ALONE,COLLOM,5/20/2025,FR,
SEM,ALONE,COLLOM,5/20/2025,V,15
SEM,ALONE,COLLOM,5/23/2025,B,
SEM,ALONE,COLLOM,5/23/2025,FL,
SEM,ALONE,COLLOM,5/23/2025,FR,
SEM,ALONE,COLLOM,5/23/2025,V,15
SEM,ALONE,COLLOM,5/27/2025,B,
SEM,ALONE,COLLOM,5/27/2025,FL,
SEM,ALONE,COLLOM,5/27/2025,FR,
SEM,ALONE,COLLOM,5/27/2025,V,15
SEM,ALONE,COLLOM,5/30/2025,B,
SEM,ALONE,COLLOM,5/30/2025,FL,
SEM,ALONE,COLLOM,5/30/2025,FR,
SEM,ALONE,COLLOM,5/30/2025,V,15
SEM,ALONE,COLLOM,6/2/2025,B,
SEM,ALONE,COLLOM,6/2/2025,FL,
SEM,ALONE,COLLOM,6/2/2025,FR,
SEM,ALONE,COLLOM,6/2/2025,V,15
SEM,ALONE,COLLOM,6/6/2025,B,
SEM,ALONE,COLLOM,6/6/2025,FL,
SEM,ALONE,COLLOM,6/6/2025,FR,
SEM,ALONE,COLLOM,6/6/2025,V,11
SEM,ALONE,COLLOM,6/9/2025,B,
SEM,ALONE,COLLOM,6/9/2025,FL,
SEM,ALONE,COLLOM,6/9/2025,FR,
SEM,ALONE,COLLOM,6/9/2025,V,14
SEM,ALONE,COLLOM,6/17/2025,B,
SEM,ALONE,COLLOM,6/17/2025,FL,
SEM,ALONE,COLLOM,6/17/2025,FR,
SEM,ALONE,COLLOM,6/17/2025,V,14
SEM,ALONE,COLLOM,6/20/2025,B,3
SEM,ALONE,COLLOM,6/20/2025,FL,
SEM,ALONE,COLLOM,6/20/2025,FR,
SEM,ALONE,COLLOM,6/20/2025,V,11
SEM,ALONE,COLLOM,6/24/2025,B,5
SEM,ALONE,COLLOM,6/24/2025,FL,
SEM,ALONE,COLLOM,6/24/2025,FR,
SEM,ALONE,COLLOM,6/24/2025,V,9
SEM,ALONE,COLLOM,6/27/2025,B,1
SEM,ALONE,COLLOM,6/27/2025,FL,3
SEM,ALONE,COLLOM,6/27/2025,FR,3
SEM,ALONE,COLLOM,6/27/2025,V,9
SEM,ALONE,EPIDEN,3/25/2025,B,
SEM,ALONE,EPIDEN,3/25/2025,FL,
SEM,ALONE,EPIDEN,3/25/2025,FR,
SEM,ALONE,EPIDEN,3/25/2025,V,15
SEM,ALONE,EPIDEN,3/28/2025,B,
SEM,ALONE,EPIDEN,3/28/2025,FL,
SEM,ALONE,EPIDEN,3/28/2025,FR,
SEM,ALONE,EPIDEN,3/28/2025,V,15
SEM,ALONE,EPIDEN,4/1/2025,B,
SEM,ALONE,EPIDEN,4/1/2025,FL,
SEM,ALONE,EPIDEN,4/1/2025,FR,
SEM,ALONE,EPIDEN,4/1/2025,V,15
SEM,ALONE,EPIDEN,4/4/2025,B,
SEM,ALONE,EPIDEN,4/4/2025,FL,
SEM,ALONE,EPIDEN,4/4/2025,FR,
SEM,ALONE,EPIDEN,4/4/2025,V,15
SEM,ALONE,EPIDEN,4/8/2025,B,
SEM,ALONE,EPIDEN,4/8/2025,FL,
SEM,ALONE,EPIDEN,4/8/2025,FR,
SEM,ALONE,EPIDEN,4/8/2025,V,15
SEM,ALONE,EPIDEN,4/11/2025,B,
SEM,ALONE,EPIDEN,4/11/2025,FL,
SEM,ALONE,EPIDEN,4/11/2025,FR,
SEM,ALONE,EPIDEN,4/11/2025,V,15
SEM,ALONE,EPIDEN,4/15/2025,B,
SEM,ALONE,EPIDEN,4/15/2025,FL,
SEM,ALONE,EPIDEN,4/15/2025,FR,
SEM,ALONE,EPIDEN,4/15/2025,V,15
SEM,ALONE,EPIDEN,4/18/2025,B,
SEM,ALONE,EPIDEN,4/18/2025,FL,
SEM,ALONE,EPIDEN,4/18/2025,FR,
SEM,ALONE,EPIDEN,4/18/2025,V,1
SEM,ALONE,EPIDEN,4/22/2025,B,
SEM,ALONE,EPIDEN,4/22/2025,FL,
SEM,ALONE,EPIDEN,4/22/2025,FR,
SEM,ALONE,EPIDEN,4/22/2025,V,15
SEM,ALONE,EPIDEN,4/25/2025,B,
SEM,ALONE,EPIDEN,4/25/2025,FL,
SEM,ALONE,EPIDEN,4/25/2025,FR,
SEM,ALONE,EPIDEN,4/25/2025,V,15
SEM,ALONE,EPIDEN,4/29/2025,B,
SEM,ALONE,EPIDEN,4/29/2025,FL,
SEM,ALONE,EPIDEN,4/29/2025,FR,
SEM,ALONE,EPIDEN,4/29/2025,V,15
SEM,ALONE,EPIDEN,5/2/2025,B,
SEM,ALONE,EPIDEN,5/2/2025,FL,
SEM,ALONE,EPIDEN,5/2/2025,FR,
SEM,ALONE,EPIDEN,5/2/2025,V,15
SEM,ALONE,EPIDEN,5/6/2025,B,
SEM,ALONE,EPIDEN,5/6/2025,FL,
SEM,ALONE,EPIDEN,5/6/2025,FR,
SEM,ALONE,EPIDEN,5/6/2025,V,15
SEM,ALONE,EPIDEN,5/9/2025,B,
SEM,ALONE,EPIDEN,5/9/2025,FL,
SEM,ALONE,EPIDEN,5/9/2025,FR,
SEM,ALONE,EPIDEN,5/9/2025,V,15
SEM,ALONE,EPIDEN,5/13/2025,B,
SEM,ALONE,EPIDEN,5/13/2025,FL,
SEM,ALONE,EPIDEN,5/13/2025,FR,
SEM,ALONE,EPIDEN,5/13/2025,V,15
SEM,ALONE,EPIDEN,5/16/2025,B,
SEM,ALONE,EPIDEN,5/16/2025,FL,
SEM,ALONE,EPIDEN,5/16/2025,FR,
SEM,ALONE,EPIDEN,5/16/2025,V,15
SEM,ALONE,EPIDEN,5/20/2025,B,
SEM,ALONE,EPIDEN,5/20/2025,FL,
SEM,ALONE,EPIDEN,5/20/2025,FR,
SEM,ALONE,EPIDEN,5/20/2025,V,15
SEM,ALONE,EPIDEN,5/23/2025,B,
SEM,ALONE,EPIDEN,5/23/2025,FL,
SEM,ALONE,EPIDEN,5/23/2025,FR,
SEM,ALONE,EPIDEN,5/23/2025,V,15
SEM,ALONE,EPIDEN,5/27/2025,B,
SEM,ALONE,EPIDEN,5/27/2025,FL,
SEM,ALONE,EPIDEN,5/27/2025,FR,
SEM,ALONE,EPIDEN,5/27/2025,V,15
SEM,ALONE,EPIDEN,5/30/2025,B,
SEM,ALONE,EPIDEN,5/30/2025,FL,
SEM,ALONE,EPIDEN,5/30/2025,FR,
SEM,ALONE,EPIDEN,5/30/2025,V,15
SEM,ALONE,EPIDEN,6/2/2025,B,
SEM,ALONE,EPIDEN,6/2/2025,FL,
SEM,ALONE,EPIDEN,6/2/2025,FR,
SEM,ALONE,EPIDEN,6/2/2025,V,15
SEM,ALONE,EPIDEN,6/6/2025,B,
SEM,ALONE,EPIDEN,6/6/2025,FL,
SEM,ALONE,EPIDEN,6/6/2025,FR,
SEM,ALONE,EPIDEN,6/6/2025,V,15
SEM,ALONE,EPIDEN,6/9/2025,B,
SEM,ALONE,EPIDEN,6/9/2025,FL,
SEM,ALONE,EPIDEN,6/9/2025,FR,
SEM,ALONE,EPIDEN,6/9/2025,V,15
SEM,ALONE,EPIDEN,6/17/2025,B,11
SEM,ALONE,EPIDEN,6/17/2025,FL,2
SEM,ALONE,EPIDEN,6/17/2025,FR,
SEM,ALONE,EPIDEN,6/17/2025,V,3
SEM,ALONE,EPIDEN,6/20/2025,B,9
SEM,ALONE,EPIDEN,6/20/2025,FL,2
SEM,ALONE,EPIDEN,6/20/2025,FR,
SEM,ALONE,EPIDEN,6/20/2025,V,5
SEM,ALONE,EPIDEN,6/24/2025,B,9
SEM,ALONE,EPIDEN,6/24/2025,FL,3
SEM,ALONE,EPIDEN,6/24/2025,FR,
SEM,ALONE,EPIDEN,6/24/2025,V,4
SEM,ALONE,EPIDEN,6/27/2025,B,1
SEM,ALONE,EPIDEN,6/27/2025,FL,8
SEM,ALONE,EPIDEN,6/27/2025,FR,
SEM,ALONE,EPIDEN,6/27/2025,V,5
SEM,ALONE,GILCAP,3/25/2025,B,
SEM,ALONE,GILCAP,3/25/2025,FL,
SEM,ALONE,GILCAP,3/25/2025,FR,
SEM,ALONE,GILCAP,3/25/2025,V,15
SEM,ALONE,GILCAP,3/28/2025,B,
SEM,ALONE,GILCAP,3/28/2025,FL,
SEM,ALONE,GILCAP,3/28/2025,FR,
SEM,ALONE,GILCAP,3/28/2025,V,15
SEM,ALONE,GILCAP,4/1/2025,B,
SEM,ALONE,GILCAP,4/1/2025,FL,
SEM,ALONE,GILCAP,4/1/2025,FR,
SEM,ALONE,GILCAP,4/1/2025,V,15
SEM,ALONE,GILCAP,4/4/2025,B,
SEM,ALONE,GILCAP,4/4/2025,FL,
SEM,ALONE,GILCAP,4/4/2025,FR,
SEM,ALONE,GILCAP,4/4/2025,V,15
SEM,ALONE,GILCAP,4/8/2025,B,
SEM,ALONE,GILCAP,4/8/2025,FL,
SEM,ALONE,GILCAP,4/8/2025,FR,
SEM,ALONE,GILCAP,4/8/2025,V,15
SEM,ALONE,GILCAP,4/11/2025,B,
SEM,ALONE,GILCAP,4/11/2025,FL,
SEM,ALONE,GILCAP,4/11/2025,FR,
SEM,ALONE,GILCAP,4/11/2025,V,15
SEM,ALONE,GILCAP,4/15/2025,B,
SEM,ALONE,GILCAP,4/15/2025,FL,
SEM,ALONE,GILCAP,4/15/2025,FR,
SEM,ALONE,GILCAP,4/15/2025,V,15
SEM,ALONE,GILCAP,4/18/2025,B,
SEM,ALONE,GILCAP,4/18/2025,FL,
SEM,ALONE,GILCAP,4/18/2025,FR,
SEM,ALONE,GILCAP,4/18/2025,V,1
SEM,ALONE,GILCAP,4/22/2025,B,
SEM,ALONE,GILCAP,4/22/2025,FL,
SEM,ALONE,GILCAP,4/22/2025,FR,
SEM,ALONE,GILCAP,4/22/2025,V,15
SEM,ALONE,GILCAP,4/25/2025,B,
SEM,ALONE,GILCAP,4/25/2025,FL,
SEM,ALONE,GILCAP,4/25/2025,FR,
SEM,ALONE,GILCAP,4/25/2025,V,15
SEM,ALONE,GILCAP,4/29/2025,B,
SEM,ALONE,GILCAP,4/29/2025,FL,
SEM,ALONE,GILCAP,4/29/2025,FR,
SEM,ALONE,GILCAP,4/29/2025,V,15
SEM,ALONE,GILCAP,5/2/2025,B,
SEM,ALONE,GILCAP,5/2/2025,FL,
SEM,ALONE,GILCAP,5/2/2025,FR,
SEM,ALONE,GILCAP,5/2/2025,V,15
SEM,ALONE,GILCAP,5/6/2025,B,
SEM,ALONE,GILCAP,5/6/2025,FL,
SEM,ALONE,GILCAP,5/6/2025,FR,
SEM,ALONE,GILCAP,5/6/2025,V,15
SEM,ALONE,GILCAP,5/9/2025,B,1
SEM,ALONE,GILCAP,5/9/2025,FL,
SEM,ALONE,GILCAP,5/9/2025,FR,
SEM,ALONE,GILCAP,5/9/2025,V,14
SEM,ALONE,GILCAP,5/13/2025,B,1
SEM,ALONE,GILCAP,5/13/2025,FL,
SEM,ALONE,GILCAP,5/13/2025,FR,
SEM,ALONE,GILCAP,5/13/2025,V,14
SEM,ALONE,GILCAP,5/16/2025,B,1
SEM,ALONE,GILCAP,5/16/2025,FL,
SEM,ALONE,GILCAP,5/16/2025,FR,
SEM,ALONE,GILCAP,5/16/2025,V,14
SEM,ALONE,GILCAP,5/20/2025,B,1
SEM,ALONE,GILCAP,5/20/2025,FL,
SEM,ALONE,GILCAP,5/20/2025,FR,
SEM,ALONE,GILCAP,5/20/2025,V,14
SEM,ALONE,GILCAP,5/23/2025,B,3
SEM,ALONE,GILCAP,5/23/2025,FL,
SEM,ALONE,GILCAP,5/23/2025,FR,
SEM,ALONE,GILCAP,5/23/2025,V,12
SEM,ALONE,GILCAP,5/27/2025,B,2
SEM,ALONE,GILCAP,5/27/2025,FL,
SEM,ALONE,GILCAP,5/27/2025,FR,
SEM,ALONE,GILCAP,5/27/2025,V,13
SEM,ALONE,GILCAP,5/30/2025,B,4
SEM,ALONE,GILCAP,5/30/2025,FL,
SEM,ALONE,GILCAP,5/30/2025,FR,
SEM,ALONE,GILCAP,5/30/2025,V,11
SEM,ALONE,GILCAP,6/2/2025,B,7
SEM,ALONE,GILCAP,6/2/2025,FL,
SEM,ALONE,GILCAP,6/2/2025,FR,
SEM,ALONE,GILCAP,6/2/2025,V,8
SEM,ALONE,GILCAP,6/6/2025,B,8
SEM,ALONE,GILCAP,6/6/2025,FL,
SEM,ALONE,GILCAP,6/6/2025,FR,
SEM,ALONE,GILCAP,6/6/2025,V,7
SEM,ALONE,GILCAP,6/9/2025,B,14
SEM,ALONE,GILCAP,6/9/2025,FL,
SEM,ALONE,GILCAP,6/9/2025,FR,
SEM,ALONE,GILCAP,6/9/2025,V,1
SEM,ALONE,GILCAP,6/17/2025,B,15
SEM,ALONE,GILCAP,6/17/2025,FL,
SEM,ALONE,GILCAP,6/17/2025,FR,
SEM,ALONE,GILCAP,6/17/2025,V,
SEM,ALONE,GILCAP,6/20/2025,B,14
SEM,ALONE,GILCAP,6/20/2025,FL,
SEM,ALONE,GILCAP,6/20/2025,FR,
SEM,ALONE,GILCAP,6/20/2025,V,1
SEM,ALONE,GILCAP,6/24/2025,B,15
SEM,ALONE,GILCAP,6/24/2025,FL,4
SEM,ALONE,GILCAP,6/24/2025,FR,
SEM,ALONE,GILCAP,6/24/2025,V,
SEM,ALONE,GILCAP,6/27/2025,B,15
SEM,ALONE,GILCAP,6/27/2025,FL,4
SEM,ALONE,GILCAP,6/27/2025,FR,
SEM,ALONE,GILCAP,6/27/2025,V,
SEM,ALONE,NAVSQU,3/25/2025,B,
SEM,ALONE,NAVSQU,3/25/2025,FL,
SEM,ALONE,NAVSQU,3/25/2025,FR,
SEM,ALONE,NAVSQU,3/25/2025,V,15
SEM,ALONE,NAVSQU,3/28/2025,B,
SEM,ALONE,NAVSQU,3/28/2025,FL,
SEM,ALONE,NAVSQU,3/28/2025,FR,
SEM,ALONE,NAVSQU,3/28/2025,V,15
SEM,ALONE,NAVSQU,4/1/2025,B,
SEM,ALONE,NAVSQU,4/1/2025,FL,
SEM,ALONE,NAVSQU,4/1/2025,FR,
SEM,ALONE,NAVSQU,4/1/2025,V,15
SEM,ALONE,NAVSQU,4/4/2025,B,
SEM,ALONE,NAVSQU,4/4/2025,FL,
SEM,ALONE,NAVSQU,4/4/2025,FR,
SEM,ALONE,NAVSQU,4/4/2025,V,15
SEM,ALONE,NAVSQU,4/8/2025,B,
SEM,ALONE,NAVSQU,4/8/2025,FL,
SEM,ALONE,NAVSQU,4/8/2025,FR,
SEM,ALONE,NAVSQU,4/8/2025,V,15
SEM,ALONE,NAVSQU,4/11/2025,B,
SEM,ALONE,NAVSQU,4/11/2025,FL,
SEM,ALONE,NAVSQU,4/11/2025,FR,
SEM,ALONE,NAVSQU,4/11/2025,V,15
SEM,ALONE,NAVSQU,4/15/2025,B,
SEM,ALONE,NAVSQU,4/15/2025,FL,
SEM,ALONE,NAVSQU,4/15/2025,FR,
SEM,ALONE,NAVSQU,4/15/2025,V,15
SEM,ALONE,NAVSQU,4/18/2025,B,
SEM,ALONE,NAVSQU,4/18/2025,FL,
SEM,ALONE,NAVSQU,4/18/2025,FR,
SEM,ALONE,NAVSQU,4/18/2025,V,1
SEM,ALONE,NAVSQU,4/22/2025,B,
SEM,ALONE,NAVSQU,4/22/2025,FL,
SEM,ALONE,NAVSQU,4/22/2025,FR,
SEM,ALONE,NAVSQU,4/22/2025,V,15
SEM,ALONE,NAVSQU,4/25/2025,B,
SEM,ALONE,NAVSQU,4/25/2025,FL,
SEM,ALONE,NAVSQU,4/25/2025,FR,
SEM,ALONE,NAVSQU,4/25/2025,V,15
SEM,ALONE,NAVSQU,4/29/2025,B,
SEM,ALONE,NAVSQU,4/29/2025,FL,
SEM,ALONE,NAVSQU,4/29/2025,FR,
SEM,ALONE,NAVSQU,4/29/2025,V,15
SEM,ALONE,NAVSQU,5/2/2025,B,
SEM,ALONE,NAVSQU,5/2/2025,FL,
SEM,ALONE,NAVSQU,5/2/2025,FR,
SEM,ALONE,NAVSQU,5/2/2025,V,15
SEM,ALONE,NAVSQU,5/6/2025,B,
SEM,ALONE,NAVSQU,5/6/2025,FL,
SEM,ALONE,NAVSQU,5/6/2025,FR,
SEM,ALONE,NAVSQU,5/6/2025,V,15
SEM,ALONE,NAVSQU,5/9/2025,B,
SEM,ALONE,NAVSQU,5/9/2025,FL,
SEM,ALONE,NAVSQU,5/9/2025,FR,
SEM,ALONE,NAVSQU,5/9/2025,V,15
SEM,ALONE,NAVSQU,5/13/2025,B,
SEM,ALONE,NAVSQU,5/13/2025,FL,
SEM,ALONE,NAVSQU,5/13/2025,FR,
SEM,ALONE,NAVSQU,5/13/2025,V,15
SEM,ALONE,NAVSQU,5/16/2025,B,
SEM,ALONE,NAVSQU,5/16/2025,FL,
SEM,ALONE,NAVSQU,5/16/2025,FR,
SEM,ALONE,NAVSQU,5/16/2025,V,15
SEM,ALONE,NAVSQU,5/20/2025,B,
SEM,ALONE,NAVSQU,5/20/2025,FL,
SEM,ALONE,NAVSQU,5/20/2025,FR,
SEM,ALONE,NAVSQU,5/20/2025,V,15
SEM,ALONE,NAVSQU,5/23/2025,B,
SEM,ALONE,NAVSQU,5/23/2025,FL,
SEM,ALONE,NAVSQU,5/23/2025,FR,
SEM,ALONE,NAVSQU,5/23/2025,V,15
SEM,ALONE,NAVSQU,5/27/2025,B,
SEM,ALONE,NAVSQU,5/27/2025,FL,
SEM,ALONE,NAVSQU,5/27/2025,FR,
SEM,ALONE,NAVSQU,5/27/2025,V,15
SEM,ALONE,NAVSQU,5/30/2025,B,
SEM,ALONE,NAVSQU,5/30/2025,FL,
SEM,ALONE,NAVSQU,5/30/2025,FR,
SEM,ALONE,NAVSQU,5/30/2025,V,15
SEM,ALONE,NAVSQU,6/2/2025,B,
SEM,ALONE,NAVSQU,6/2/2025,FL,
SEM,ALONE,NAVSQU,6/2/2025,FR,
SEM,ALONE,NAVSQU,6/2/2025,V,15
SEM,ALONE,NAVSQU,6/6/2025,B,
SEM,ALONE,NAVSQU,6/6/2025,FL,
SEM,ALONE,NAVSQU,6/6/2025,FR,
SEM,ALONE,NAVSQU,6/6/2025,V,15
SEM,ALONE,NAVSQU,6/9/2025,B,
SEM,ALONE,NAVSQU,6/9/2025,FL,
SEM,ALONE,NAVSQU,6/9/2025,FR,
SEM,ALONE,NAVSQU,6/9/2025,V,15
SEM,ALONE,NAVSQU,6/17/2025,B,15
SEM,ALONE,NAVSQU,6/17/2025,FL,4
SEM,ALONE,NAVSQU,6/17/2025,FR,1
SEM,ALONE,NAVSQU,6/17/2025,V,
SEM,ALONE,NAVSQU,6/20/2025,B,15
SEM,ALONE,NAVSQU,6/20/2025,FL,6
SEM,ALONE,NAVSQU,6/20/2025,FR,1
SEM,ALONE,NAVSQU,6/20/2025,V,
SEM,ALONE,NAVSQU,6/24/2025,B,14
SEM,ALONE,NAVSQU,6/24/2025,FL,14
SEM,ALONE,NAVSQU,6/24/2025,FR,2
SEM,ALONE,NAVSQU,6/24/2025,V,
SEM,ALONE,NAVSQU,6/27/2025,B,15
SEM,ALONE,NAVSQU,6/27/2025,FL,15
SEM,ALONE,NAVSQU,6/27/2025,FR,15
SEM,ALONE,NAVSQU,6/27/2025,V,
SEM,ALONE,PLAFIG,3/25/2025,B,
SEM,ALONE,PLAFIG,3/25/2025,FL,
SEM,ALONE,PLAFIG,3/25/2025,FR,
SEM,ALONE,PLAFIG,3/25/2025,V,15
SEM,ALONE,PLAFIG,3/28/2025,B,
SEM,ALONE,PLAFIG,3/28/2025,FL,
SEM,ALONE,PLAFIG,3/28/2025,FR,
SEM,ALONE,PLAFIG,3/28/2025,V,15
SEM,ALONE,PLAFIG,4/1/2025,B,
SEM,ALONE,PLAFIG,4/1/2025,FL,
SEM,ALONE,PLAFIG,4/1/2025,FR,
SEM,ALONE,PLAFIG,4/1/2025,V,15
SEM,ALONE,PLAFIG,4/4/2025,B,
SEM,ALONE,PLAFIG,4/4/2025,FL,
SEM,ALONE,PLAFIG,4/4/2025,FR,
SEM,ALONE,PLAFIG,4/4/2025,V,16
SEM,ALONE,PLAFIG,4/8/2025,B,
SEM,ALONE,PLAFIG,4/8/2025,FL,
SEM,ALONE,PLAFIG,4/8/2025,FR,
SEM,ALONE,PLAFIG,4/8/2025,V,16
SEM,ALONE,PLAFIG,4/11/2025,B,4
SEM,ALONE,PLAFIG,4/11/2025,FL,
SEM,ALONE,PLAFIG,4/11/2025,FR,
SEM,ALONE,PLAFIG,4/11/2025,V,12
SEM,ALONE,PLAFIG,4/15/2025,B,5
SEM,ALONE,PLAFIG,4/15/2025,FL,
SEM,ALONE,PLAFIG,4/15/2025,FR,
SEM,ALONE,PLAFIG,4/15/2025,V,11
SEM,ALONE,PLAFIG,4/18/2025,B,14
SEM,ALONE,PLAFIG,4/18/2025,FL,
SEM,ALONE,PLAFIG,4/18/2025,FR,
SEM,ALONE,PLAFIG,4/18/2025,V,2
SEM,ALONE,PLAFIG,4/22/2025,B,14
SEM,ALONE,PLAFIG,4/22/2025,FL,
SEM,ALONE,PLAFIG,4/22/2025,FR,
SEM,ALONE,PLAFIG,4/22/2025,V,2
SEM,ALONE,PLAFIG,4/25/2025,B,15
SEM,ALONE,PLAFIG,4/25/2025,FL,
SEM,ALONE,PLAFIG,4/25/2025,FR,
SEM,ALONE,PLAFIG,4/25/2025,V,
SEM,ALONE,PLAFIG,4/29/2025,B,15
SEM,ALONE,PLAFIG,4/29/2025,FL,3
SEM,ALONE,PLAFIG,4/29/2025,FR,
SEM,ALONE,PLAFIG,4/29/2025,V,0
SEM,ALONE,PLAFIG,5/2/2025,B,15
SEM,ALONE,PLAFIG,5/2/2025,FL,8
SEM,ALONE,PLAFIG,5/2/2025,FR,
SEM,ALONE,PLAFIG,5/2/2025,V,
SEM,ALONE,PLAFIG,5/6/2025,B,15
SEM,ALONE,PLAFIG,5/6/2025,FL,12
SEM,ALONE,PLAFIG,5/6/2025,FR,
SEM,ALONE,PLAFIG,5/6/2025,V,
SEM,ALONE,PLAFIG,5/9/2025,B,16
SEM,ALONE,PLAFIG,5/9/2025,FL,14
SEM,ALONE,PLAFIG,5/9/2025,FR,7
SEM,ALONE,PLAFIG,5/9/2025,V,
SEM,ALONE,PLAFIG,5/13/2025,B,16
SEM,ALONE,PLAFIG,5/13/2025,FL,16
SEM,ALONE,PLAFIG,5/13/2025,FR,7
SEM,ALONE,PLAFIG,5/13/2025,V,
SEM,ALONE,PLAFIG,5/16/2025,B,16
SEM,ALONE,PLAFIG,5/16/2025,FL,15
SEM,ALONE,PLAFIG,5/16/2025,FR,13
SEM,ALONE,PLAFIG,5/16/2025,V,
SEM,ALONE,PLAFIG,5/20/2025,B,16
SEM,ALONE,PLAFIG,5/20/2025,FL,15
SEM,ALONE,PLAFIG,5/20/2025,FR,15
SEM,ALONE,PLAFIG,5/20/2025,V,
SEM,ALONE,PLAFIG,5/23/2025,B,16
