PARK,PLOT,SPECIES,Date,Phenophase,Value
SEM,ALONE,COLLIN,2024-06-21,FR,5
SEM,ALONE,COLLIN,2024-06-25,V,1
SEM,ALONE,COLLIN,2024-06-25,B,8
SEM,ALONE,COLLIN,2024-06-25,FL,6
SEM,ALONE,COLLIN,2024-06-25,FR,5
SEM,ALONE,COLLIN,2024-06-28,V,0
SEM,ALONE,COLLIN,2024-06-28,B,7
SEM,ALONE,COLLIN,2024-06-28,FL,7
SEM,ALONE,COLLIN,2024-06-28,FR,8
SEM,ALONE,COLLIN,2024-07-02,V,0
SEM,ALONE,COLLIN,2024-07-02,B,5
SEM,ALONE,COLLIN,2024-07-02,FL,5
SEM,ALONE,COLLIN,2024-07-02,FR,5
WIR,DIVERSE,PLECON,2024-03-01,V,1
WIR,DIVERSE,PLECON,2024-03-01,B,
WIR,DIVERSE,PLECON,2024-03-01,FL,
WIR,DIVERSE,PLECON,2024-03-01,FR,
WIR,DIVERSE,PLECON,2024-03-08,V,1
WIR,DIVERSE,PLECON,2024-03-08,B,
WIR,DIVERSE,PLECON,2024-03-08,FL,
WIR,DIVERSE,PLECON,2024-03-08,FR,
WIR,DIVERSE,PLECON,2024-03-15,V,1
WIR,DIVERSE,PLECON,2024-03-15,B,
WIR,DIVERSE,PLECON,2024-03-15,FL,
WIR,DIVERSE,PLECON,2024-03-15,FR,
WIR,DIVERSE,PLECON,2024-03-20,V,1
WIR,DIVERSE,PLECON,2024-03-20,B,
WIR,DIVERSE,PLECON,2024-03-20,FL,
WIR,DIVERSE,PLECON,2024-03-20,FR,
WIR,DIVERSE,PLECON,2024-03-26,V,1
WIR,DIVERSE,PLECON,2024-03-26,B,1
WIR,DIVERSE,PLECON,2024-03-26,FL,
WIR,DIVERSE,PLECON,2024-03-26,FR,
WIR,DIVERSE,PLECON,2024-04-02,V,1
WIR,DIVERSE,PLECON,2024-04-02,B,1
WIR,DIVERSE,PLECON,2024-04-02,FL,
WIR,DIVERSE,PLECON,2024-04-02,FR,
WIR,DIVERSE,PLECON,2024-04-05,V,1
WIR,DIVERSE,PLECON,2024-04-05,B,1
WIR,DIVERSE,PLECON,2024-04-05,FL,1
WIR,DIVERSE,PLECON,2024-04-05,FR,
WIR,DIVERSE,PLECON,2024-04-09,V,1
WIR,DIVERSE,PLECON,2024-04-09,B,1
WIR,DIVERSE,PLECON,2024-04-09,FL,1
WIR,DIVERSE,PLECON,2024-04-09,FR,
WIR,DIVERSE,PLECON,2024-04-12,V,1
WIR,DIVERSE,PLECON,2024-04-12,B,1
WIR,DIVERSE,PLECON,2024-04-12,FL,1
WIR,DIVERSE,PLECON,2024-04-12,FR,
WIR,DIVERSE,PLECON,2024-04-16,V,1
WIR,DIVERSE,PLECON,2024-04-16,B,1
WIR,DIVERSE,PLECON,2024-04-16,FL,1
WIR,DIVERSE,PLECON,2024-04-16,FR,
WIR,DIVERSE,PLECON,2024-04-19,V,1
WIR,DIVERSE,PLECON,2024-04-19,B,1
WIR,DIVERSE,PLECON,2024-04-19,FL,1
WIR,DIVERSE,PLECON,2024-04-19,FR,
WIR,DIVERSE,PLECON,2024-04-23,V,1
WIR,DIVERSE,PLECON,2024-04-23,B,1
WIR,DIVERSE,PLECON,2024-04-23,FL,1
WIR,DIVERSE,PLECON,2024-04-23,FR,
WIR,DIVERSE,PLECON,2024-04-26,V,1
WIR,DIVERSE,PLECON,2024-04-26,B,1
WIR,DIVERSE,PLECON,2024-04-26,FL,1
WIR,DIVERSE,PLECON,2024-04-26,FR,
WIR,DIVERSE,PLECON,2024-05-03,V,1
WIR,DIVERSE,PLECON,2024-05-03,B,1
WIR,DIVERSE,PLECON,2024-05-03,FL,1
WIR,DIVERSE,PLECON,2024-05-03,FR,1
WIR,DIVERSE,PLECON,2024-05-07,V,1
WIR,DIVERSE,PLECON,2024-05-07,B,1
WIR,DIVERSE,PLECON,2024-05-07,FL,1
WIR,DIVERSE,PLECON,2024-05-07,FR,1
WIR,DIVERSE,PLECON,2024-05-10,V,1
WIR,DIVERSE,PLECON,2024-05-10,B,1
WIR,DIVERSE,PLECON,2024-05-10,FL,1
WIR,DIVERSE,PLECON,2024-05-10,FR,1
WIR,DIVERSE,PLECON,2024-05-14,V,1
WIR,DIVERSE,PLECON,2024-05-14,B,1
WIR,DIVERSE,PLECON,2024-05-14,FL,1
WIR,DIVERSE,PLECON,2024-05-14,FR,1
WIR,DIVERSE,PLECON,2024-05-17,V,1
WIR,DIVERSE,PLECON,2024-05-17,B,1
WIR,DIVERSE,PLECON,2024-05-17,FL,1
WIR,DIVERSE,PLECON,2024-05-17,FR,1
WIR,DIVERSE,PLECON,2024-05-21,V,
WIR,DIVERSE,PLECON,2024-05-21,B,1
WIR,DIVERSE,PLECON,2024-05-21,FL,1
WIR,DIVERSE,PLECON,2024-05-21,FR,1
WIR,DIVERSE,PLECON,2024-05-24,V,1
WIR,DIVERSE,PLECON,2024-05-24,B,1
WIR,DIVERSE,PLECON,2024-05-24,FL,1
WIR,DIVERSE,PLECON,2024-05-24,FR,1
WIR,DIVERSE,PLECON,2024-05-28,V,
WIR,DIVERSE,PLECON,2024-05-28,B,1
WIR,DIVERSE,PLECON,2024-05-28,FL,1
WIR,DIVERSE,PLECON,2024-05-28,FR,1
WIR,DIVERSE,PLECON,2024-05-31,V,1
WIR,DIVERSE,PLECON,2024-05-31,B,1
WIR,DIVERSE,PLECON,2024-05-31,FL,1
WIR,DIVERSE,PLECON,2024-05-31,FR,1
WIR,DIVERSE,PLECON,2024-06-07,V,
WIR,DIVERSE,PLECON,2024-06-07,B,1
WIR,DIVERSE,PLECON,2024-06-07,FL,1
WIR,DIVERSE,PLECON,2024-06-07,FR,1
WIR,DIVERSE,PLECON,2024-06-11,V,
WIR,DIVERSE,PLECON,2024-06-11,B,1
WIR,DIVERSE,PLECON,2024-06-11,FL,1
WIR,DIVERSE,PLECON,2024-06-11,FR,1
WIR,DIVERSE,PLECON,2024-06-14,V,
WIR,DIVERSE,PLECON,2024-06-14,B,1
WIR,DIVERSE,PLECON,2024-06-14,FL,1
WIR,DIVERSE,PLECON,2024-06-14,FR,1
WIR,DIVERSE,PLECON,2024-06-18,V,
WIR,DIVERSE,PLECON,2024-06-18,B,1
WIR,DIVERSE,PLECON,2024-06-18,FL,1
WIR,DIVERSE,PLECON,2024-06-18,FR,1
WIR,DIVERSE,PLECON,2024-06-21,V,
WIR,DIVERSE,PLECON,2024-06-21,B,1
WIR,DIVERSE,PLECON,2024-06-21,FL,1
WIR,DIVERSE,PLECON,2024-06-21,FR,1
WIR,DIVERSE,PLECON,2024-06-25,V,
WIR,DIVERSE,PLECON,2024-06-25,B,1
WIR,DIVERSE,PLECON,2024-06-25,FL,1
WIR,DIVERSE,PLECON,2024-06-25,FR,1
WIR,DIVERSE,PLECON,2024-06-28,V,
WIR,DIVERSE,PLECON,2024-06-28,B,1
WIR,DIVERSE,PLECON,2024-06-28,FL,1
WIR,DIVERSE,PLECON,2024-06-28,FR,1
WIR,DIVERSE,PLECON,2024-07-02,V,
WIR,DIVERSE,PLECON,2024-07-02,B,
WIR,DIVERSE,PLECON,2024-07-02,FL,
WIR,DIVERSE,PLECON,2024-07-02,FR,1
WIR,DIVERSE,NAVSQU,2024-03-01,V,1
WIR,DIVERSE,NAVSQU,2024-03-01,B,
WIR,DIVERSE,NAVSQU,2024-03-01,FL,
WIR,DIVERSE,NAVSQU,2024-03-01,FR,
WIR,DIVERSE,NAVSQU,2024-03-08,V,1
WIR,DIVERSE,NAVSQU,2024-03-08,B,
WIR,DIVERSE,NAVSQU,2024-03-08,FL,
WIR,DIVERSE,NAVSQU,2024-03-08,FR,
WIR,DIVERSE,NAVSQU,2024-03-15,V,1
WIR,DIVERSE,NAVSQU,2024-03-15,B,
WIR,DIVERSE,NAVSQU,2024-03-15,FL,
WIR,DIVERSE,NAVSQU,2024-03-15,FR,
WIR,DIVERSE,NAVSQU,2024-03-20,V,1
WIR,DIVERSE,NAVSQU,2024-03-20,B,
WIR,DIVERSE,NAVSQU,2024-03-20,FL,
WIR,DIVERSE,NAVSQU,2024-03-20,FR,
WIR,DIVERSE,NAVSQU,2024-03-26,V,1
WIR,DIVERSE,NAVSQU,2024-03-26,B,
WIR,DIVERSE,NAVSQU,2024-03-26,FL,
WIR,DIVERSE,NAVSQU,2024-03-26,FR,
WIR,DIVERSE,NAVSQU,2024-04-02,V,1
WIR,DIVERSE,NAVSQU,2024-04-02,B,
WIR,DIVERSE,NAVSQU,2024-04-02,FL,
WIR,DIVERSE,NAVSQU,2024-04-02,FR,
WIR,DIVERSE,NAVSQU,2024-04-05,V,1
WIR,DIVERSE,NAVSQU,2024-04-05,B,
WIR,DIVERSE,NAVSQU,2024-04-05,FL,
WIR,DIVERSE,NAVSQU,2024-04-05,FR,
WIR,DIVERSE,NAVSQU,2024-04-09,V,1
WIR,DIVERSE,NAVSQU,2024-04-09,B,
WIR,DIVERSE,NAVSQU,2024-04-09,FL,
WIR,DIVERSE,NAVSQU,2024-04-09,FR,
WIR,DIVERSE,NAVSQU,2024-04-12,V,1
WIR,DIVERSE,NAVSQU,2024-04-12,B,
WIR,DIVERSE,NAVSQU,2024-04-12,FL,
WIR,DIVERSE,NAVSQU,2024-04-12,FR,
WIR,DIVERSE,NAVSQU,2024-04-16,V,1
WIR,DIVERSE,NAVSQU,2024-04-16,B,
WIR,DIVERSE,NAVSQU,2024-04-16,FL,
WIR,DIVERSE,NAVSQU,2024-04-16,FR,
WIR,DIVERSE,NAVSQU,2024-04-19,V,1
WIR,DIVERSE,NAVSQU,2024-04-19,B,
WIR,DIVERSE,NAVSQU,2024-04-19,FL,
WIR,DIVERSE,NAVSQU,2024-04-19,FR,
WIR,DIVERSE,NAVSQU,2024-04-23,V,1
WIR,DIVERSE,NAVSQU,2024-04-23,B,
WIR,DIVERSE,NAVSQU,2024-04-23,FL,
WIR,DIVERSE,NAVSQU,2024-04-23,FR,
WIR,DIVERSE,NAVSQU,2024-04-26,V,1
WIR,DIVERSE,NAVSQU,2024-04-26,B,
WIR,DIVERSE,NAVSQU,2024-04-26,FL,
WIR,DIVERSE,NAVSQU,2024-04-26,FR,
WIR,DIVERSE,NAVSQU,2024-05-03,V,1
WIR,DIVERSE,NAVSQU,2024-05-03,B,
WIR,DIVERSE,NAVSQU,2024-05-03,FL,
WIR,DIVERSE,NAVSQU,2024-05-03,FR,
WIR,DIVERSE,NAVSQU,2024-05-07,V,1
WIR,DIVERSE,NAVSQU,2024-05-07,B,
WIR,DIVERSE,NAVSQU,2024-05-07,FL,
WIR,DIVERSE,NAVSQU,2024-05-07,FR,
WIR,DIVERSE,NAVSQU,2024-05-10,V,1
WIR,DIVERSE,NAVSQU,2024-05-10,B,
WIR,DIVERSE,NAVSQU,2024-05-10,FL,
WIR,DIVERSE,NAVSQU,2024-05-10,FR,
WIR,DIVERSE,NAVSQU,2024-05-14,V,1
WIR,DIVERSE,NAVSQU,2024-05-14,B,
WIR,DIVERSE,NAVSQU,2024-05-14,FL,
WIR,DIVERSE,NAVSQU,2024-05-14,FR,
WIR,DIVERSE,NAVSQU,2024-05-17,V,1
WIR,DIVERSE,NAVSQU,2024-05-17,B,
WIR,DIVERSE,NAVSQU,2024-05-17,FL,
WIR,DIVERSE,NAVSQU,2024-05-17,FR,
WIR,DIVERSE,NAVSQU,2024-05-21,V,1
WIR,DIVERSE,NAVSQU,2024-05-21,B,
WIR,DIVERSE,NAVSQU,2024-05-21,FL,
WIR,DIVERSE,NAVSQU,2024-05-21,FR,
WIR,DIVERSE,NAVSQU,2024-05-24,V,1
WIR,DIVERSE,NAVSQU,2024-05-24,B,
WIR,DIVERSE,NAVSQU,2024-05-24,FL,
WIR,DIVERSE,NAVSQU,2024-05-24,FR,
WIR,DIVERSE,NAVSQU,2024-05-28,V,1
WIR,DIVERSE,NAVSQU,2024-05-28,B,
WIR,DIVERSE,NAVSQU,2024-05-28,FL,
WIR,DIVERSE,NAVSQU,2024-05-28,FR,
WIR,DIVERSE,NAVSQU,2024-05-31,V,1
WIR,DIVERSE,NAVSQU,2024-05-31,B,
WIR,DIVERSE,NAVSQU,2024-05-31,FL,
WIR,DIVERSE,NAVSQU,2024-05-31,FR,
WIR,DIVERSE,NAVSQU,2024-06-07,V,1
WIR,DIVERSE,NAVSQU,2024-06-07,B,
WIR,DIVERSE,NAVSQU,2024-06-07,FL,
WIR,DIVERSE,NAVSQU,2024-06-07,FR,
WIR,DIVERSE,NAVSQU,2024-06-11,V,1
WIR,DIVERSE,NAVSQU,2024-06-11,B,
WIR,DIVERSE,NAVSQU,2024-06-11,FL,
WIR,DIVERSE,NAVSQU,2024-06-11,FR,
WIR,DIVERSE,NAVSQU,2024-06-14,V,1
WIR,DIVERSE,NAVSQU,2024-06-14,B,
WIR,DIVERSE,NAVSQU,2024-06-14,FL,
WIR,DIVERSE,NAVSQU,2024-06-14,FR,
WIR,DIVERSE,NAVSQU,2024-06-18,V,1
WIR,DIVERSE,NAVSQU,2024-06-18,B,1
WIR,DIVERSE,NAVSQU,2024-06-18,FL,1
WIR,DIVERSE,NAVSQU,2024-06-18,FR,
WIR,DIVERSE,NAVSQU,2024-06-21,V,1
WIR,DIVERSE,NAVSQU,2024-06-21,B,1
WIR,DIVERSE,NAVSQU,2024-06-21,FL,1
WIR,DIVERSE,NAVSQU,2024-06-21,FR,1
WIR,DIVERSE,NAVSQU,2024-06-25,V,1
WIR,DIVERSE,NAVSQU,2024-06-25,B,1
WIR,DIVERSE,NAVSQU,2024-06-25,FL,1
WIR,DIVERSE,NAVSQU,2024-06-25,FR,1
WIR,DIVERSE,NAVSQU,2024-06-28,V,
WIR,DIVERSE,NAVSQU,2024-06-28,B,1
WIR,DIVERSE,NAVSQU,2024-06-28,FL,1
WIR,DIVERSE,NAVSQU,2024-06-28,FR,1
WIR,DIVERSE,NAVSQU,2024-07-02,V,
WIR,DIVERSE,NAVSQU,2024-07-02,B,1
WIR,DIVERSE,NAVSQU,2024-07-02,FL,1
WIR,DIVERSE,NAVSQU,2024-07-02,FR,1
WIR,DIVERSE,PLAFIG,2024-03-01,V,1
WIR,DIVERSE,PLAFIG,2024-03-01,B,
WIR,DIVERSE,PLAFIG,2024-03-01,FL,
WIR,DIVERSE,PLAFIG,2024-03-01,FR,
WIR,DIVERSE,PLAFIG,2024-03-08,V,1
WIR,DIVERSE,PLAFIG,2024-03-08,B,
WIR,DIVERSE,PLAFIG,2024-03-08,FL,
WIR,DIVERSE,PLAFIG,2024-03-08,FR,
WIR,DIVERSE,PLAFIG,2024-03-15,V,1
WIR,DIVERSE,PLAFIG,2024-03-15,B,
WIR,DIVERSE,PLAFIG,2024-03-15,FL,
WIR,DIVERSE,PLAFIG,2024-03-15,FR,
WIR,DIVERSE,PLAFIG,2024-03-20,V,1
WIR,DIVERSE,PLAFIG,2024-03-20,B,
WIR,DIVERSE,PLAFIG,2024-03-20,FL,
WIR,DIVERSE,PLAFIG,2024-03-20,FR,
WIR,DIVERSE,PLAFIG,2024-03-26,V,1
WIR,DIVERSE,PLAFIG,2024-03-26,B,
WIR,DIVERSE,PLAFIG,2024-03-26,FL,
WIR,DIVERSE,PLAFIG,2024-03-26,FR,
WIR,DIVERSE,PLAFIG,2024-04-02,V,1
WIR,DIVERSE,PLAFIG,2024-04-02,B,
WIR,DIVERSE,PLAFIG,2024-04-02,FL,
WIR,DIVERSE,PLAFIG,2024-04-02,FR,
WIR,DIVERSE,PLAFIG,2024-04-05,V,1
WIR,DIVERSE,PLAFIG,2024-04-05,B,
WIR,DIVERSE,PLAFIG,2024-04-05,FL,
WIR,DIVERSE,PLAFIG,2024-04-05,FR,
WIR,DIVERSE,PLAFIG,2024-04-09,V,1
WIR,DIVERSE,PLAFIG,2024-04-09,B,
WIR,DIVERSE,PLAFIG,2024-04-09,FL,
WIR,DIVERSE,PLAFIG,2024-04-09,FR,
WIR,DIVERSE,PLAFIG,2024-04-12,V,1
WIR,DIVERSE,PLAFIG,2024-04-12,B,
WIR,DIVERSE,PLAFIG,2024-04-12,FL,
WIR,DIVERSE,PLAFIG,2024-04-12,FR,
WIR,DIVERSE,PLAFIG,2024-04-16,V,1
WIR,DIVERSE,PLAFIG,2024-04-16,B,
WIR,DIVERSE,PLAFIG,2024-04-16,FL,
WIR,DIVERSE,PLAFIG,2024-04-16,FR,
WIR,DIVERSE,PLAFIG,2024-04-19,V,1
WIR,DIVERSE,PLAFIG,2024-04-19,B,
WIR,DIVERSE,PLAFIG,2024-04-19,FL,
WIR,DIVERSE,PLAFIG,2024-04-19,FR,
WIR,DIVERSE,PLAFIG,2024-04-23,V,1
WIR,DIVERSE,PLAFIG,2024-04-23,B,1
WIR,DIVERSE,PLAFIG,2024-04-23,FL,
WIR,DIVERSE,PLAFIG,2024-04-23,FR,
WIR,DIVERSE,PLAFIG,2024-04-26,V,1
WIR,DIVERSE,PLAFIG,2024-04-26,B,1
WIR,DIVERSE,PLAFIG,2024-04-26,FL,
WIR,DIVERSE,PLAFIG,2024-04-26,FR,
WIR,DIVERSE,PLAFIG,2024-05-03,V,1
WIR,DIVERSE,PLAFIG,2024-05-03,B,1
WIR,DIVERSE,PLAFIG,2024-05-03,FL,
WIR,DIVERSE,PLAFIG,2024-05-03,FR,
WIR,DIVERSE,PLAFIG,2024-05-07,V,1
WIR,DIVERSE,PLAFIG,2024-05-07,B,1
WIR,DIVERSE,PLAFIG,2024-05-07,FL,
WIR,DIVERSE,PLAFIG,2024-05-07,FR,
WIR,DIVERSE,PLAFIG,2024-05-10,V,1
WIR,DIVERSE,PLAFIG,2024-05-10,B,1
WIR,DIVERSE,PLAFIG,2024-05-10,FL,1
WIR,DIVERSE,PLAFIG,2024-05-10,FR,
WIR,DIVERSE,PLAFIG,2024-05-14,V,1
WIR,DIVERSE,PLAFIG,2024-05-14,B,1
WIR,DIVERSE,PLAFIG,2024-05-14,FL,1
WIR,DIVERSE,PLAFIG,2024-05-14,FR,1
WIR,DIVERSE,PLAFIG,2024-05-17,V,1
WIR,DIVERSE,PLAFIG,2024-05-17,B,1
WIR,DIVERSE,PLAFIG,2024-05-17,FL,1
WIR,DIVERSE,PLAFIG,2024-05-17,FR,1
WIR,DIVERSE,PLAFIG,2024-05-21,V,1
WIR,DIVERSE,PLAFIG,2024-05-21,B,1
WIR,DIVERSE,PLAFIG,2024-05-21,FL,1
WIR,DIVERSE,PLAFIG,2024-05-21,FR,
WIR,DIVERSE,PLAFIG,2024-05-24,V,1
WIR,DIVERSE,PLAFIG,2024-05-24,B,1
WIR,DIVERSE,PLAFIG,2024-05-24,FL,1
WIR,DIVERSE,PLAFIG,2024-05-24,FR,1
WIR,DIVERSE,PLAFIG,2024-05-28,V,1
WIR,DIVERSE,PLAFIG,2024-05-28,B,1
WIR,DIVERSE,PLAFIG,2024-05-28,FL,1
WIR,DIVERSE,PLAFIG,2024-05-28,FR,1
WIR,DIVERSE,PLAFIG,2024-05-31,V,1
WIR,DIVERSE,PLAFIG,2024-05-31,B,1
WIR,DIVERSE,PLAFIG,2024-05-31,FL,1
WIR,DIVERSE,PLAFIG,2024-05-31,FR,1
WIR,DIVERSE,PLAFIG,2024-06-07,V,
WIR,DIVERSE,PLAFIG,2024-06-07,B,1
WIR,DIVERSE,PLAFIG,2024-06-07,FL,1
WIR,DIVERSE,PLAFIG,2024-06-07,FR,1
WIR,DIVERSE,PLAFIG,2024-06-11,V,
WIR,DIVERSE,PLAFIG,2024-06-11,B,1
WIR,DIVERSE,PLAFIG,2024-06-11,FL,1
WIR,DIVERSE,PLAFIG,2024-06-11,FR,1
WIR,DIVERSE,PLAFIG,2024-06-14,V,
WIR,DIVERSE,PLAFIG,2024-06-14,B,1
WIR,DIVERSE,PLAFIG,2024-06-14,FL,1
WIR,DIVERSE,PLAFIG,2024-06-14,FR,1
WIR,DIVERSE,PLAFIG,2024-06-18,V,
WIR,DIVERSE,PLAFIG,2024-06-18,B,
WIR,DIVERSE,PLAFIG,2024-06-18,FL,1
WIR,DIVERSE,PLAFIG,2024-06-18,FR,1
WIR,DIVERSE,PLAFIG,2024-06-21,V,
WIR,DIVERSE,PLAFIG,2024-06-21,B,
WIR,DIVERSE,PLAFIG,2024-06-21,FL,1
WIR,DIVERSE,PLAFIG,2024-06-21,FR,1
WIR,DIVERSE,PLAFIG,2024-06-25,V,
WIR,DIVERSE,PLAFIG,2024-06-25,B,
WIR,DIVERSE,PLAFIG,2024-06-25,FL,
WIR,DIVERSE,PLAFIG,2024-06-25,FR,1
WIR,DIVERSE,PLAFIG,2024-06-28,V,
WIR,DIVERSE,PLAFIG,2024-06-28,B,
WIR,DIVERSE,PLAFIG,2024-06-28,FL,
WIR,DIVERSE,PLAFIG,2024-06-28,FR,1
WIR,DIVERSE,PLAFIG,2024-07-02,V,
WIR,DIVERSE,PLAFIG,2024-07-02,B,
WIR,DIVERSE,PLAFIG,2024-07-02,FL,
WIR,DIVERSE,PLAFIG,2024-07-02,FR,1
WIR,DIVERSE,EPIDEN,2024-03-01,V,1
WIR,DIVERSE,EPIDEN,2024-03-01,B,
WIR,DIVERSE,EPIDEN,2024-03-01,FL,
WIR,DIVERSE,EPIDEN,2024-03-01,FR,
WIR,DIVERSE,EPIDEN,2024-03-08,V,1
WIR,DIVERSE,EPIDEN,2024-03-08,B,
WIR,DIVERSE,EPIDEN,2024-03-08,FL,
WIR,DIVERSE,EPIDEN,2024-03-08,FR,
WIR,DIVERSE,EPIDEN,2024-03-15,V,1
WIR,DIVERSE,EPIDEN,2024-03-15,B,
WIR,DIVERSE,EPIDEN,2024-03-15,FL,
WIR,DIVERSE,EPIDEN,2024-03-15,FR,
WIR,DIVERSE,EPIDEN,2024-03-20,V,1
WIR,DIVERSE,EPIDEN,2024-03-20,B,
WIR,DIVERSE,EPIDEN,2024-03-20,FL,
WIR,DIVERSE,EPIDEN,2024-03-20,FR,
WIR,DIVERSE,EPIDEN,2024-03-26,V,1
WIR,DIVERSE,EPIDEN,2024-03-26,B,
WIR,DIVERSE,EPIDEN,2024-03-26,FL,
WIR,DIVERSE,EPIDEN,2024-03-26,FR,
WIR,DIVERSE,EPIDEN,2024-04-02,V,1
WIR,DIVERSE,EPIDEN,2024-04-02,B,
WIR,DIVERSE,EPIDEN,2024-04-02,FL,
WIR,DIVERSE,EPIDEN,2024-04-02,FR,
WIR,DIVERSE,EPIDEN,2024-04-05,V,1
WIR,DIVERSE,EPIDEN,2024-04-05,B,
WIR,DIVERSE,EPIDEN,2024-04-05,FL,
WIR,DIVERSE,EPIDEN,2024-04-05,FR,
WIR,DIVERSE,EPIDEN,2024-04-09,V,1
WIR,DIVERSE,EPIDEN,2024-04-09,B,
WIR,DIVERSE,EPIDEN,2024-04-09,FL,
WIR,DIVERSE,EPIDEN,2024-04-09,FR,
WIR,DIVERSE,EPIDEN,2024-04-12,V,1
WIR,DIVERSE,EPIDEN,2024-04-12,B,
WIR,DIVERSE,EPIDEN,2024-04-12,FL,
WIR,DIVERSE,EPIDEN,2024-04-12,FR,
WIR,DIVERSE,EPIDEN,2024-04-16,V,1
WIR,DIVERSE,EPIDEN,2024-04-16,B,
WIR,DIVERSE,EPIDEN,2024-04-16,FL,
WIR,DIVERSE,EPIDEN,2024-04-16,FR,
WIR,DIVERSE,EPIDEN,2024-04-19,V,1
WIR,DIVERSE,EPIDEN,2024-04-19,B,
WIR,DIVERSE,EPIDEN,2024-04-19,FL,
WIR,DIVERSE,EPIDEN,2024-04-19,FR,
WIR,DIVERSE,EPIDEN,2024-04-23,V,1
WIR,DIVERSE,EPIDEN,2024-04-23,B,
WIR,DIVERSE,EPIDEN,2024-04-23,FL,
WIR,DIVERSE,EPIDEN,2024-04-23,FR,
WIR,DIVERSE,EPIDEN,2024-04-26,V,1
WIR,DIVERSE,EPIDEN,2024-04-26,B,
WIR,DIVERSE,EPIDEN,2024-04-26,FL,
WIR,DIVERSE,EPIDEN,2024-04-26,FR,
WIR,DIVERSE,EPIDEN,2024-05-03,V,1
WIR,DIVERSE,EPIDEN,2024-05-03,B,
WIR,DIVERSE,EPIDEN,2024-05-03,FL,
WIR,DIVERSE,EPIDEN,2024-05-03,FR,
WIR,DIVERSE,EPIDEN,2024-05-07,V,1
WIR,DIVERSE,EPIDEN,2024-05-07,B,
WIR,DIVERSE,EPIDEN,2024-05-07,FL,
WIR,DIVERSE,EPIDEN,2024-05-07,FR,
WIR,DIVERSE,EPIDEN,2024-05-10,V,1
WIR,DIVERSE,EPIDEN,2024-05-10,B,
WIR,DIVERSE,EPIDEN,2024-05-10,FL,
WIR,DIVERSE,EPIDEN,2024-05-10,FR,
WIR,DIVERSE,EPIDEN,2024-05-14,V,1
WIR,DIVERSE,EPIDEN,2024-05-14,B,
WIR,DIVERSE,EPIDEN,2024-05-14,FL,
WIR,DIVERSE,EPIDEN,2024-05-14,FR,
WIR,DIVERSE,EPIDEN,2024-05-17,V,1
WIR,DIVERSE,EPIDEN,2024-05-17,B,
WIR,DIVERSE,EPIDEN,2024-05-17,FL,
WIR,DIVERSE,EPIDEN,2024-05-17,FR,
WIR,DIVERSE,EPIDEN,2024-05-21,V,1
WIR,DIVERSE,EPIDEN,2024-05-21,B,
WIR,DIVERSE,EPIDEN,2024-05-21,FL,
WIR,DIVERSE,EPIDEN,2024-05-21,FR,
WIR,DIVERSE,EPIDEN,2024-05-24,V,1
WIR,DIVERSE,EPIDEN,2024-05-24,B,
WIR,DIVERSE,EPIDEN,2024-05-24,FL,
WIR,DIVERSE,EPIDEN,2024-05-24,FR,
WIR,DIVERSE,EPIDEN,2024-05-28,V,1
WIR,DIVERSE,EPIDEN,2024-05-28,B,
WIR,DIVERSE,EPIDEN,2024-05-28,FL,
WIR,DIVERSE,EPIDEN,2024-05-28,FR,
WIR,DIVERSE,EPIDEN,2024-05-31,V,1
WIR,DIVERSE,EPIDEN,2024-05-31,B,
WIR,DIVERSE,EPIDEN,2024-05-31,FL,
WIR,DIVERSE,EPIDEN,2024-05-31,FR,
WIR,DIVERSE,EPIDEN,2024-06-07,V,1
WIR,DIVERSE,EPIDEN,2024-06-07,B,
WIR,DIVERSE,EPIDEN,2024-06-07,FL,
WIR,DIVERSE,EPIDEN,2024-06-07,FR,
WIR,DIVERSE,EPIDEN,2024-06-11,V,1
WIR,DIVERSE,EPIDEN,2024-06-11,B,
WIR,DIVERSE,EPIDEN,2024-06-11,FL,
WIR,DIVERSE,EPIDEN,2024-06-11,FR,
WIR,DIVERSE,EPIDEN,2024-06-14,V,1
WIR,DIVERSE,EPIDEN,2024-06-14,B,
WIR,DIVERSE,EPIDEN,2024-06-14,FL,
WIR,DIVERSE,EPIDEN,2024-06-14,FR,
WIR,DIVERSE,EPIDEN,2024-06-18,V,1
WIR,DIVERSE,EPIDEN,2024-06-18,B,
WIR,DIVERSE,EPIDEN,2024-06-18,FL,
WIR,DIVERSE,EPIDEN,2024-06-18,FR,
WIR,DIVERSE,EPIDEN,2024-06-21,V,1
WIR,DIVERSE,EPIDEN,2024-06-21,B,1
WIR,DIVERSE,EPIDEN,2024-06-21,FL,
WIR,DIVERSE,EPIDEN,2024-06-21,FR,
WIR,DIVERSE,EPIDEN,2024-06-25,V,1
WIR,DIVERSE,EPIDEN,2024-06-25,B,1
WIR,DIVERSE,EPIDEN,2024-06-25,FL,1
WIR,DIVERSE,EPIDEN,2024-06-25,FR,
WIR,DIVERSE,EPIDEN,2024-06-28,V,1
WIR,DIVERSE,EPIDEN,2024-06-28,B,1
WIR,DIVERSE,EPIDEN,2024-06-28,FL,1
WIR,DIVERSE,EPIDEN,2024-06-28,FR,
WIR,DIVERSE,EPIDEN,2024-07-02,V,1
WIR,DIVERSE,EPIDEN,2024-07-02,B,1
